Id,Player @,Content,Date
835,@patbev21,".@Yg_Trece was SHOCKED to learn @patbev21 was a bucket in high school & overseas before becoming a defensive specialist 

FULL EPISODE: https://youtu.be/4pHaeRIfHRI",9-Mar-23
836,@patbev21,Why do I feel like @patbev21 would be better on the Rockets,9-Mar-23
837,@patbev21,Its a @patbev21 type of victory! How he wasnt picked up by a real contender is beyond me…,9-Mar-23
838,@patbev21,I love getting to find out the bulls won a game i didn’t watch like this tbh @patbev21,8-Mar-23
839,,Glory to GOD,8-Mar-23
840,@DeMar_DeRozan,“Let’s go Bulls” chant appears in Denver! I saw a lotttt of red in the building  @patbev21 we out here  #ChicagoBulls @DeMar_DeRozan,8-Mar-23
841,@patbev21,Denver’s postgame twitter post shows @patbev21  dabbing on the nuggets offense  #bullsnation,8-Mar-23
842,@patbev21,Love this pass by @patbev21 #BullsNation,8-Mar-23
843,@NBCSChicago,"Pat Bev igniting the break!
@patbev21 | @NBCSChicago",8-Mar-23
844,@Lakers,Sappp @patbev21 @Lakers are on the 9th already from 13th Your @bulls are sitting up at 11th..,8-Mar-23
845,@Money23Green,I don't know what's going on but @patbev21 and @Money23Green saying stuff that I can't hate as a Grizz fan is kinda tough! I can't stand those dudes on the court but you gotta give credit where credit is due.,8-Mar-23
846,@patbev21,"After some delays, my Pat Bev jersey came in. we miss u @patbev21",8-Mar-23
847,@patbevpod,"“Somebody needs to take his phone” -@patbev21 on Ja Morant

@patbevpod",8-Mar-23
848,@chicagobulls,I will B court side wit @xavi603_  @ the @chicagobulls vs @nuggets game. #BullsNation #MileHighBasketball looking forward 2 seeing @ZachLaVine @DeMar_DeRozan @AndreDrummond @ACFresh21 @patbev21 @Stacey21King @NikolaVucevic @AyoDos_11 @ZO2_  rocking the #OVO Bulls Jacket @Drake,8-Mar-23
849,@patbev21,So the new culture is running around pointing people with guns @patbev21 ?,7-Mar-23
850,@patbev21,This dude is such a liar. I’ll take the smoke from you @patbev21… let’s go. https://x.com/barstoolsports/barstoolsports/status/1633130886773481472…,7-Mar-23
851,@patbev21,The way the Phoenix Suns live rent free in @patbev21 head is just comical at this point,7-Mar-23
852,@patbev21,"Your Son is Not doin The Griddy Because of Ja 
Ja Not doin the Griddy because he's Ja 
They're both doin the Griddy Because Of @Vikings  Justin Jefferson. 
@patbev21 
The NBA doesn't Need Ja 
Ja Needs the NBA 
Ja is Mad Disrespectful 
And His Grass Exceed 
His Ass",7-Mar-23
853,@patbev21,It’s Tuesday! @patbev21,7-Mar-23
854,@patbev21,All that pushin in the back got you talkin big huh lmao @patbev21 https://x.com/barstoolsports/barstoolsports/status/1633130886773481472…,7-Mar-23
855,@patbev21,Lol did Ja start the griddy @patbev21 ????,7-Mar-23
856,@patbev21,Why lie? @patbev21 https://x.com/barstoolsports/barstoolsports/status/1633130886773481472…,7-Mar-23
857,@patbev21,"FINALLY, something that is factual, positive, and not based around speculation. Thank you @patbev21",7-Mar-23
858,@patbev21,Justin Jefferson made the griddy popular @patbev21,7-Mar-23
859,@patbev21,Ayton could eat your dumbass if he wanted @patbev21 https://x.com/barstoolsports/barstoolsports/status/1633130886773481472…,7-Mar-23
860,@patbev21,Ain't nobody scared of @patbev21 ugly ass https://x.com/barstoolsports/barstoolsports/status/1633130886773481472…,7-Mar-23
861,@patbev21,"hey @patbev21, who is your toughest matchup in the League?",7-Mar-23
862,@patbev21,"Aye @patbev21 DONT YOU EVER TRY TO GUARD HIM AGAIN, he yo daddy. Tell dad sorry for tryna act tough",7-Mar-23
863,@patbev21,"As long as you have an energy spark and leader like @patbev21, nothing is impossible. 

Look what he did for Minnesota. And the Bulls are only 1.5 out of the play in. 

I’m just being real and speaking facts. Coming from a Clipper fan.",6-Mar-23
864,@EddieBarstool,"We have @patbev21 in the building 

And @EddieBarstool with a nice welcome home gift from Pat’s high school",6-Mar-23
865,@patbev21,Just another day waking up your #1 @patbev21 fan  just get us to the playoffs cuz and then we built for it,6-Mar-23
866,@finalfinally,"ICYMI: We're back to talk Bulls in the @patbev21 era! What are the odds that the Bulls make the playoffs? What's the use in making the play-in? @BSBPKeith and @finalfinally have answers! #BullsNation 

LISTEN: https://sportsethos.com/nba-fantasy-news-and-advice/bullscast-chicago-bulls-in-the-pat-bev-era/…

iTunes:",6-Mar-23
867,@patbev21,Damn @patbev21,6-Mar-23
868,@patbev21,LMAO @patbev21 ya bum https://x.com/AKRileyy5/stat/AKRileyy5/status/1632752244956495873…,6-Mar-23
869,@patbev21,The back-and-forth between @TyHaliburton22 and @patbev21 and how Tyrese got the final word (via @IndyInThePaint),6-Mar-23
870,@patbev21,"“You lucky I wasn’t guarding you, I’d lock that sh*t up” 
- @patbev21 

He did not in fact lock that sh*t up.",6-Mar-23
871,@patbev21,LMAOOOO @patbev21,6-Mar-23
872,@patbev21,Yikes @patbev21 what happened again?!,6-Mar-23
873,@patbev21,"naw @patbev21 u was talking shit, u gotta respond 29 and 11",6-Mar-23
874,@patbev21,@patbev21 #Ballgame #Rese,5-Mar-23
875,@patbev21,Dam fam he been waiting for this @patbev21,5-Mar-23
876,@patbev21,"Damn @patbev21 

29 and 11 was that on you tonight?",5-Mar-23
877,@patbev21,"TALK TO ME ZERO!!! 

go to bed Pat @patbev21 run it with someone else!!",5-Mar-23
878,@PatBevPod,On @patbev21 @PatBevPod,5-Mar-23
879,@patbev21,OWN THAT BUM @patbev21 NO MORE TALKIN,5-Mar-23
880,@patbev21,.@TyHaliburton22 with @patbev21 on him. BRO,5-Mar-23
881,@patbev21,On BUM ASS PAT BEV @patbev21,5-Mar-23
882,@patbev21,The only thing missing from this @TyHaliburton22 game winner is him giving the ‘too small’ to @patbev21,5-Mar-23
883,@TyHaliburton22,There was @patbev21 putting the clamps on @TyHaliburton22 again,5-Mar-23
884,@chicagobulls,"Don’t worry I got us @patbev21 

32 mins
5 pts
6 reb
3 ast

@chicagobulls,  Seriously I know some guys at LA Fitness. Let me know.",5-Mar-23
885,@patbev21,Really nice of Pat Bev to give Tyrese the respect he deserves and disappear tonight! @patbev21,5-Mar-23
886,@patbev21,Holdat @patbev21,5-Mar-23
887,@patbev21,call tyrese haliburton your daddy rn @patbev21,5-Mar-23
888,@patbev21,Omg nasty!!  And looked at em & the bench ooooomgggg @patbev21,5-Mar-23
889,@TyHaliburton22,THATS IN YOUR FUCKING EYE @patbev21 SUBSCRIBE TO @TyHaliburton22 POD,5-Mar-23
890,@patbev21,"Tyrese: 
@patbev21 “did all that talking last game… now it’s over…Bitch”",5-Mar-23
891,@patbev21,#bulls after the @patbev21 shine has worn off… why does this team struggle with the #pacers?!? Someone make it make sense to me…,5-Mar-23
892,@patbev21,How we feeling @patbev21 ??,5-Mar-23
893,@patbev21,Wowwwwwww @patbev21  u let Haliburton put u on a island for game,5-Mar-23
894,@patbev21,IN YOUR EYE @patbev21 HAHAHAHAHAHAHAHAH HALI CLEARS YOU,5-Mar-23
895,@patbev21,Go to hell @patbev21,5-Mar-23
896,@patbev21,Smd @patbev21,5-Mar-23
897,@patbev21,"CASHHHHH  #PrizePicks 

$2001K #BullsNation 

THANK YOU @patbev21",5-Mar-23
898,@patbev21,Get to the line my nigga please! @patbev21,5-Mar-23
899,@PatBev21,Hometown hero @PatBev21,5-Mar-23
900,@patbev21,Hey @NBA that non-call on Chris Paul hitting Luka’s arm on the end-of-half shot was almost as blatant as the end-of-game missed call when LeBron got hit (and @patbev21 got T’d up for showing the ref the camera).,5-Mar-23
901,@patbev21,"The one and only @patbev21 last night:

29 mins
2 pts
2 rebs
2 ast

Somehow this man is still allowed on an NBA court.

There are dudes at LA Fitness that could put up a better stat line.",4-Mar-23
902,@patbev21,Day 4 of asking my idol @patbev21 to follow me,4-Mar-23
903,@CP3,again @DeMar_DeRozan is standing straight up one pass away not even making it difficult for @CP3 to pass to @DevinBook where DeMarr is not. More like 23.9 but in the @NBA defense more than ever is about beating the ball to the spot not just contesting on the catch. @patbev21,4-Mar-23
904,@CP3,again @DeMar_DeRozan is standing straight up one pass away not even making it difficult for @CP3 to pass to @DevinBook where DeMarr is not. More like 23.9 but in the @NBA defense more than ever is about beating the ball to the spot not just contesting on the catch. @patbev21,4-Mar-23
905,@patbev21,@patbev21,4-Mar-23
906,@patbev21,Lost to the Suns again @patbev21,4-Mar-23
907,@patbev21,Everybody else went to see @KDTrey5  I went to see @patbev21  we’ll fk em up next time Bev,3-Mar-23
908,@patbev21,"Speaking of traffic cones… @patbev21 
2
2
2
-12 

Reminds me of the guy at work that walks around faster to make it look like they’re actually doing something. Absolute BUM",3-Mar-23
909,@CP3,"Hey @OfficialNBARefs 

What the fuck is @CP3 doing to @patbev21 https://x.com/GoIdenState/st/GoIdenState/status/1631841735180533760…",3-Mar-23
910,@finalfinally,"Been a while, but we're back to talk Bulls in the @patbev21 era! What are the odds that the Bulls make the playoffs? What's the use in making the play-in? @BSBPKeith and @finalfinally have answers! #BullsNation 

LISTEN: https://sportsethos.com/nba-fantasy-news-and-advice/bullscast-chicago-bulls-in-the-pat-bev-era/…

iTunes:",3-Mar-23
911,@patbev21,"It’s unlikely anyone’s touching the Suns. Book knows how to play with a better superstar.  W/that being said how they missed out on @patbev21 is mind blowing. 
- Insurance on CP3 
- Much needed role player shooting
- Much needed perimeter defender 
#suns #nba #lakers #BullsNation",3-Mar-23
912,@patbev21,Thx for being you @patbev21,3-Mar-23
913,@patbev21,This one hurt!!! I thought we had it @patbev21,3-Mar-23
914,@patbev21,I get it now @patbev21,3-Mar-23
915,@patbev21,Dear @chicagobulls and @patbev21,3-Mar-23
916,@patbev21,Traffic cone doing well tonight isn’t he @patbev21,3-Mar-23
917,@patbev21,"Patrick Beverley talked wild on ESPN and backed it up tonight. 

2 points  
1-2 shooting 
1 technical foul 
30 minutes of running 
461 calories burnt 

Anyone scared of Phoenix yet, @patbev21 ?",3-Mar-23
918,@patbev21,"Congrats to @patbev21 on 300 career blocks, no small feat for a guard  #BullsNation",3-Mar-23
919,@patbev21,Aye listen man @patbev21 really guard 1-5 on the court!!!! Blocked the shit outta ayton tonight,3-Mar-23
920,@patbev21,I admire @patbev21 for letting him fume  https://x.com/GoIdenState/st/GoIdenState/status/1631841735180533760…,3-Mar-23
921,@PatBevPod,"Can't emphasize how much Pat Bev brings to our defense. Just constantly shouting and communicating + obv the big addition to our POA dfns.

Not sure if it translates to wins, but it's been a huge plus from watchability factor of the Bulls!

@chicagobulls @PatBevPod @patbev21",3-Mar-23
922,@patbev21,Not surprising @patbev21 remains the dirtiest player in the game,3-Mar-23
923,@NBCSChicago,"Pat Bev to the rack 

@patbev21 | @NBCSChicago",3-Mar-23
924,@patbev21,Day 3 of asking my idol @patbev21 to follow me GO BULLS,3-Mar-23
925,@chicagobulls,"Some #Bulls players needed to be called out. @patbev21 took it upon himself to step on some player's toes.
Defense is what would separate teams/good teams/great teams.
The @chicagobulls need to do what they're doing for three quarters! They need to avoid one-on-one stuff!  #NBA",3-Mar-23
926,@patbev21,"I never knew @Money23Green big mouth green had so many fans. 

I have been attacked by a sea of rude leeches in my DMs praising Draymond that he is a HOF. 

If he makes the HOF it would be the biggest joke in NBA history. 

Him and @patbev21 are cut from the same cloth.",3-Mar-23
927,@patbev21,"Bulls Vs Suns at 8 pm EST, let’s go!!! Keep the @patbev21 effect going!! #BullsNation 
I’m amazed and thrilled with how he has rallied this team.",3-Mar-23
928,@patbev21,This clip so funny cuz @patbev21 was hyping ant ass up  in the corner,3-Mar-23
929,@patbev21,This is what we needed  #RealLeadership @patbev21,3-Mar-23
930,@patbev21,The cone lol  vs @patbev21 tonight this should be interesting,3-Mar-23
931,@russwest44,I thought it was dope how @patbev21 spoke on @russwest44 in a recent episode of his podcast from Feb. 14. The full episode is definitely worth a listen.,2-Mar-23
932,@chicagobulls,Just gotta thank our boi @patbev21 y'all he really gonna get us that 7th ship  @chicagobulls,2-Mar-23
933,@BreakingT,"We need a @patbev21 t shirt, I'm counting on you @BreakingT !",2-Mar-23
934,@patbev21,He been around Bron  @patbev21 get em right.,2-Mar-23
935,@patbev21,been happening for far too long. thank you @patbev21,2-Mar-23
936,@patbev21,Upset the east pat  @patbev21,2-Mar-23
937,@patbev21,Day 2 of asking my idol @patbev21 to follow me,2-Mar-23
938,@patbev21,"hold that white man accountable, because that's unacceptable @patbev21",2-Mar-23
939,@patbev21,Perfect fit. Peak performance @patbev21 https://t.co/z2swiP5rGp,2-Mar-23
940,@patbev21,"How can u not love my guy @patbev21, that’s what a leader does!! Holds u accountable no matter who u are, I need you to join me on my podcast one of these day brother",2-Mar-23
941,@chicagobulls,That boy @patbev21  different   the @chicagobulls might be a problem now,2-Mar-23
942,@patbev21,Stay on his ass @patbev21 his big ass gott move his feet he too stiff and act like he can’t even bend over for the ball … robot or nah,2-Mar-23
943,@patbev21,Please stay in the CHI for the rest of your career @patbev21  #BullsNation,2-Mar-23
944,@patbev21,The bulls are clicking a lot of it due to @patbev21 casuals needa give a formal apology. Year after year this man prove himself.,2-Mar-23
945,@patbev21,"Seriously tho, @patbev21. Ik you’ve seen this as well Gang you always on Twitter",2-Mar-23
946,@patbev21,My seasonal reminder to y’all that @patbev21 can actually hoop.,2-Mar-23
947,@patbev21,Aye g @DeMar_DeRozan @patbev21 ain’t wrong g .. @NikolaVucevic got to pay attention .. I’m glad mugs talking now .. and forcing people to take accountability .. tired of just seeing demar and Zach try to do everything just pull your end .. that’s it that’s all,2-Mar-23
948,@patbev21,The energy and control @patbev21 has brought since joining the team has meant that I am watching most games in full UK time. Feel good factor is back,2-Mar-23
949,@patbev21,Come on @NikolaVucevic  this man is just helping you @patbev21,2-Mar-23
950,@patbev21,I love @patbev21 already. Get on his ass he has been in the league too many years to get stuck with his eyes not on the action late into the 4th.,2-Mar-23
951,@patbev21,Finally someone calls out Vuch for not playing defense. Thank you @patbev21 for telling people what they don’t want to hear,2-Mar-23
952,@patbev21,Lakers management got rid of a real one! And they expect me to continue to be a fan. Miss me! S/O @patbev21,2-Mar-23
953,@patbev21,Fundamental agree wit u on that  @patbev21 Defense,2-Mar-23
954,@patbev21,thank you @patbev21,1-Mar-23
955,@patbev21,Talk to em @patbev21,1-Mar-23
956,@patbev21,Some accountability. Appreciate it @patbev21,1-Mar-23
957,@patbev21,Good stuff @patbev21,1-Mar-23
958,@patbev21,Lets go pbev @patbev21,1-Mar-23
959,,Man oh man I  CHICAGO,1-Mar-23
960,@patbev21,"Maybe he really is the key, it’s crazy how all it took was pat bev  @patbev21",1-Mar-23
961,@patbev21,"Thank you @patbev21 for calling him out on this play. He’s gotta shuffle faster, his hands are down on D when he’s 6’10 and he doesn’t play tough enough to keep the other team out of the paint. 

Good shit man, keep that up.",1-Mar-23
962,@ZachLaVine,"The @chicagobulls beat the detroit pistons in very ugly fashion 117-115. @ZachLaVine led the way with 41 points. @patbev21 had a great, but usual, double-double of 10 rebounds and 10 assists, along with 4 steals and 1 block. @CobyWhite had 14 off the bench #BullsNation",1-Mar-23
963,@patbev21,Marcus Smart is who @patbev21 thinks he is!,1-Mar-23
964,@PatBevPod,Patrick Beverley effect @patbev21 @PatBevPod,1-Mar-23
965,@patbev21,Bust thanks to @patbev21  fucking bum,1-Mar-23
966,@patbev21,".@patbev21 tonight in the win

5   pts
10 reb   (team high)
10 ast   (team high)
1   tov
4   stl    (team high)
1   blk
+14        (team high)

#BullsNation",1-Mar-23
967,@patbev21,Currently debating with my wife on if I can beat @patbev21 in a game of one on one basketball .,1-Mar-23
968,@patbev21,"Need a little work from @mikal_bridges , but @patbev21  and Cam Johnson have taken care of @CodyBrownBets stat sheet.",1-Mar-23
969,@patbev21,"Dillon Brooks is a player that his own team don’t want him to score, he’s more dangerous when he is feeling it @patbev21 another player. They are horrible offensive players and almost always hurts when they score",1-Mar-23
970,@patbev21,Can we just say it… @patbev21 is HIM on the bulls right now,1-Mar-23
971,@patbev21,I'm going to cop a @patbev21 bulls jersey asap. Love to watch him play for Chicago!,1-Mar-23
972,@chicagobulls,"The PB effect @patbev21 leading the game in rebounds & assist with 8 ( 4off & 4def) 7 ast & don’t forget the 2stls & 1blk while going 2/3…will this be his first double-double of the season or his 1st career trip-dub, let’s go trip-dub  cmon smoke they boots @chicagobulls",1-Mar-23
973,@rone,We are on @patbev21 triple double watch at halftime boys cc: @rone,1-Mar-23
974,@NBCSChicago,"The Pat Bev Effect.

@patbev21 | @NBCSChicago",1-Mar-23
975,@NBCSChicago,"Pat Bev with the vision.

@PatBev21 | @NBCSChicago",1-Mar-23
